"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-THAP11",412.866069876838,-0.428096794449054,0.211678106066678,-2.02239524154758,0.0431355362690249,0.212553952518482
"gene-RPAP1",917.350826526564,0.419162500182311,0.207249300157849,2.02250381479243,0.0431243298962432,0.212553952518482
"gene-NFKBID",17.08648623819,1.19869194929794,0.592901417055697,2.02173905275949,0.0432033171025245,0.212830223730658
"gene-SDF2L1",710.495030609238,-0.860291670606418,0.425702827442628,-2.0208737531168,0.0432928355580506,0.213213401035149
"gene-LOC121933250",74611.3565092697,1.32630537713564,0.656439375335399,2.02045371891042,0.0433363461262079,0.213312039127864
"gene-LOC121930592",1166.55595227251,-0.387918564797965,0.191994693909741,-2.02046502899882,0.0433351740511718,0.213312039127864
"gene-ZDHHC16",386.816834826538,-0.537405930627747,0.266015547514274,-2.0202049679029,0.0433621311990822,0.213323368433503
"gene-LOC121936161",1042.76846023218,0.472779983424383,0.234018114640016,2.02027088437853,0.0433552971561987,0.213323368433503
"gene-LOC121936645",778.876738885302,-0.803477589378504,0.397777894834331,-2.01991513307481,0.0433921912944459,0.213366911645327
"gene-VEGFD",71.8043597602582,-0.989041774001839,0.489650537521724,-2.01989316504724,0.0433944704166383,0.213366911645327
"gene-LOC121929409",72.1037516060962,-1.45372990633975,0.719816274563889,-2.01958466029476,0.0434264876170181,0.213408825270756
"gene-LOC121917359",740.889024023667,0.40933549625943,0.202680550343116,2.01960916114778,0.0434239441433296,0.213408825270756
"gene-OS9",10440.6976425795,-0.413333488960362,0.204719981459394,-2.01901878856093,0.0434852667196973,0.213592825121608
"gene-ATF1",2325.4448783064,-0.577472826381483,0.286019534795437,-2.0189978519981,0.0434874427633656,0.213592825121608
"gene-LOC121921759",771.768696068122,-0.649081588639553,0.321566060446978,-2.01850154129241,0.0435390538064798,0.213730756432349
"gene-IL31RA",157.046339977225,-1.13583917941512,0.562704004041665,-2.01853758149376,0.0435353042668862,0.213730756432349
"gene-EFHC2",4.35702299260859,-3.42751035649324,1.69901285429593,-2.01735398753861,0.0436585853584599,0.213970644400458
"gene-FOXR1",4.10832870993531,4.10848445408629,2.03646449841315,2.01745940441766,0.0436475933717501,0.213970644400458
"gene-TXNDC15",1103.49315991694,-0.484155037298407,0.239983639384399,-2.01745018343897,0.0436485547646637,0.213970644400458
"gene-CHUK",1285.11277366575,-0.469125962589323,0.232498472346324,-2.01775933344855,0.0436163320764956,0.213970644400458
"gene-R3HCC1L",427.742942643923,0.372416525281689,0.18456254584429,2.0178337028136,0.0436085835604211,0.213970644400458
"gene-LOC121917485",7.4209148313303,1.46845296802688,0.72788798573865,2.01741613654567,0.0436521046991857,0.213970644400458
"gene-LOC121918289",216.31436933055,0.890415258700671,0.441504765572053,2.01677383379309,0.0437191207650905,0.21415178917772
"gene-LOC121917425",6.42554366341327,2.93904446786899,1.45722950659146,2.01687136760192,0.0437089387695011,0.21415178917772
"gene-CCDC124",2728.94301394029,-0.342182718660801,0.169717620679525,-2.01618852120806,0.0437802662827947,0.214393498066257
"gene-LOC121937214",10.9624353496063,-2.11556547151743,1.04944366370204,-2.01589236725153,0.0438112319340046,0.214439079939626
"gene-ADARB1",448.40468572497,-0.554336190057113,0.274985570791918,-2.01587373643172,0.0438131805777131,0.214439079939626
"gene-LOC121917518",338.633068781996,-0.455047954857785,0.22574583976489,-2.01575344791164,0.0438257636145113,0.214442896134781
"gene-TRAPPC2",780.065702408391,-0.395385054456632,0.19620816326432,-2.01513050159892,0.0438909770725794,0.214704165712069
"gene-LOC121936644",1502.98809882067,-0.900171664130199,0.446790819308711,-2.01474968873123,0.0439308830038336,0.214841529586447
"gene-LOC121919070",150.682480065811,-2.15962060695391,1.07228523551885,-2.0140355713365,0.0440057989858321,0.214976433443021
"gene-FAM161A",21.8225977419596,2.22103454604866,1.10268064821158,2.01421377046103,0.043987094541534,0.214976433443021
"gene-LOC121917174",8.87307946522363,1.55403409204612,0.771489525907908,2.0143294754615,0.0439749533076779,0.214976433443021
"gene-SHANK1",36.0951452460847,1.63078947749011,0.809677602910567,2.0141220056327,0.0439967256815291,0.214976433443021
"gene-RTF2",2463.54297757171,-0.291813368128537,0.144907934719778,-2.01378460532782,0.0440321527005176,0.215047352221238
"gene-CPNE2",4128.23870072285,-0.494353313868713,0.24553443670167,-2.01337669986131,0.0440750149123245,0.215141018518837
"gene-DNAJC27",463.558630144225,-0.753021103089947,0.374002980226192,-2.01340936544016,0.0440715811560541,0.215141018518837
"gene-NOP16",1456.25766105092,-0.443761592681665,0.220469729363088,-2.01280055073158,0.0441356159681567,0.215378960759998
"gene-LOC121923842",26.5948620257962,-2.95692355584407,1.46924977830581,-2.01253973252506,0.0441630727100578,0.215410981202273
"gene-KLHL7",612.41323683352,0.521769456412957,0.259262655283265,2.01251297007231,0.0441658908508624,0.215410981202273
"gene-GDPD2",22.9935617928337,1.81785864849843,0.903448192317477,2.01213380463506,0.0442058340561647,0.215547931597531
"gene-LOC121914469",577.660279659004,-0.766270205711253,0.380877404927808,-2.01185524737676,0.0442351981110816,0.215633238337035
"gene-LOC121932955",3.85405777743801,-5.33062314410218,2.64991812980399,-2.01161805119484,0.0442602150725104,0.215697314226762
"gene-LOC121922265",13.9134110496163,-2.85497541017179,1.41976278278571,-2.01088199013786,0.0443379230922679,0.216018070994991
"gene-NDOR1",766.976187806238,-0.690048386733853,0.34347140409557,-2.00904173828063,0.0445327075200861,0.216860516885252
"gene-THG1L",326.860600233658,-0.529823491283709,0.263722968052929,-2.00901535120511,0.044535505744638,0.216860516885252
"gene-KLF12",506.742180917808,0.941399046992048,0.468611782735753,2.00891032123897,0.044546645146178,0.216860516885252
"gene-PXDN",842.169705577243,-0.721474565200233,0.359183644643966,-2.00865093931374,0.0445741650752544,0.21693635978763
"gene-NAT16",3.55506394329227,5.35159157900125,2.66445283312795,2.00851428573375,0.0445886695282335,0.21694883449088
"gene-LOC121924550",4.75516141907605,2.05759883575071,1.02471870264759,2.00796455694079,0.0446470581449591,0.216990276709228
"gene-LOC121928103",1101.96510546599,-0.453459240509016,0.225829362329369,-2.00797290410647,0.044646171081292,0.216990276709228
"gene-LOC121937209",151.655793948265,0.699514334499988,0.34838593564315,2.00787191138651,0.0446569047014422,0.216990276709228
"gene-SCAMP2",3074.51815234555,-0.6445345589478,0.320981564395012,-2.00801114594423,0.0446421072637762,0.216990276709228
"gene-TNRC6A",1200.07578086133,-0.491560289758999,0.244802851873431,-2.00798432696833,0.0446449571836669,0.216990276709228
"gene-LOC121925237",83.5839002413869,-0.778253742748148,0.387638654435003,-2.00767837222653,0.0446774803447226,0.217032209332332
"gene-LOC121932157",20.8818108778557,2.22725362938605,1.10963291831297,2.00719859029801,0.0447285216765998,0.217164025072278
"gene-JAZF1",51.3047674708121,-1.20516836214144,0.600390531595562,-2.00730740862728,0.0447169407888131,0.217164025072278
"gene-SPEF2",380.047432226115,-1.07168386479606,0.53396538321811,-2.00702872972256,0.0447466039842989,0.21719377536381
"gene-FUBP1",4818.02309775907,-0.507083108537414,0.252722076122938,-2.00648521220101,0.0448045049381614,0.217416732296078
"gene-LOC121927297",2.17996387049686,4.6450545811693,2.31533215492216,2.00621520816976,0.0448332919688681,0.217498330705046
"gene-LOC121926725",13.0678566719196,2.46730499915794,1.23004053019452,2.00587292742928,0.0448698073488087,0.217617367835867
"gene-GNG12",3068.79032042003,-0.634384410092718,0.316329031847438,-2.00545743900823,0.0449141664101354,0.217700454283538
"gene-OSBPL7",1284.67046341505,-0.597919262458603,0.298183610950172,-2.00520498277324,0.0449411376182149,0.217700454283538
"gene-RHBDL2",522.354690061433,-0.565790100720703,0.282149212616002,-2.00528683200945,0.0449323917442197,0.217700454283538
"gene-DGKZ",4311.62586134785,0.425243288891834,0.21213466493595,2.00459122991629,0.0450067649872837,0.217700454283538
"gene-PLEKHG4",290.726511414958,-0.670726012615105,0.334594164662869,-2.00459566678611,0.0450062902718143,0.217700454283538
"gene-FBXL4",285.873415883106,0.498861920047727,0.248852129468039,2.00465200404,0.0450002629286747,0.217700454283538
"gene-LOC121930255",7.20088487486975,1.3763105355407,0.686344524136698,2.00527648599202,0.0449334971727142,0.217700454283538
"gene-RUSC1",133.923198707016,0.651462178453974,0.324937763433769,2.00488293995032,0.0449755629452354,0.217700454283538
"gene-LOC121917645",115.551170016958,-0.418468532194124,0.208753219814779,-2.00460875556995,0.0450048898838676,0.217700454283538
"gene-LOC121923198",189.516589704218,1.21764235173587,0.607314816702236,2.00496071929837,0.0449672465506034,0.217700454283538
"gene-GLCCI1",1463.33516438882,0.514153168533859,0.256548265335772,2.00411867085101,0.0450573498328586,0.217887125835341
"gene-SERBP1",10643.1565319424,-0.286997157138078,0.143252465354059,-2.00343607650132,0.0451305024264817,0.218179855499127
"gene-LOC121918184",28.795556923716,1.0596373989393,0.528938073307182,2.00332978927746,0.0451419020707407,0.218179855499127
"gene-ANTXR1",549.777482469189,-0.788805496707651,0.393994654528005,-2.00207157036843,0.0452770346378409,0.218542458357549
"gene-BNIPL",14.8736469012136,2.43805082892128,1.21756462607345,2.00239952501232,0.0452417795313201,0.218542458357549
"gene-LOC121929729",184.102310233838,-0.963962747234148,0.481433495255013,-2.00227602926452,0.0452550526002127,0.218542458357549
"gene-ARMC8",672.707830881553,0.272678111995978,0.136198006705997,2.00207123871198,0.0452770703026097,0.218542458357549
"gene-AKT2",4475.75772734425,-0.446524489769844,0.222990530552578,-2.00243700332629,0.045237752088386,0.218542458357549
"gene-ARF6",2260.67687474362,-0.60567505925174,0.302549635617751,-2.00190311918592,0.045295152131579,0.218571666381548
"gene-FOXN2",668.854808122539,0.822655134006271,0.411020607595218,2.001493644855,0.04533921796278,0.218726211350979
"gene-CRIPT",1170.98389703519,0.570947006405524,0.285322404002343,2.00105914711428,0.045386016212796,0.218891541187605
"gene-LOC121921317",719.839035166439,0.513916417047967,0.256835981104086,2.00095179358727,0.0453975851604411,0.218891541187605
"gene-RPL27",36469.6364015785,-0.690091847077873,0.344934725343535,-2.0006447492075,0.0454306875044025,0.21899303013531
"gene-LOC121915008",67.9189053677618,-1.58511523629582,0.792349567675067,-2.00052514819551,0.0454435871505881,0.218997106459386
"gene-CXCR5",27.4884005113255,1.20765089236528,0.60370645361573,2.00039420670823,0.0454577134709613,0.219007090517217
"gene-CHPF",1280.39775667241,0.648063832141752,0.323993122539594,2.00023947132567,0.0454744115113541,0.219029456081199
"gene-LOC121917510",15.8291461523032,1.29231194363674,0.646248922873127,1.99971233668183,0.0455313352743254,0.219187413689439
"gene-LOC121916343",3.41418046849942,3.08754129682893,1.54397098435508,1.99974049260946,0.0455282932789116,0.219187413689439
"gene-RHOG",337.194743234774,1.12394180079042,0.56216291721743,1.99931686414619,0.0455740806360121,0.219335072051674
"gene-OSBPL9",2002.36398062238,-0.460212820510582,0.230215323014412,-1.99905381833238,0.0456025311394423,0.219407236413742
"gene-LOC121923977",20.46239672953,1.71903771181258,0.859968210408276,1.9989549509004,0.0456132283099243,0.219407236413742
"gene-LOC121925625",40.2334275799757,1.18720828780352,0.594012523918856,1.99862501209771,0.0456489420380689,0.21946373493865
"gene-LOC121920130",6.36932659402191,-1.68769931150543,0.844430942824331,-1.99862324544936,0.0456491333296542,0.21946373493865
"gene-DHCR24",20.7071627178569,-1.67084242452964,0.836204839156306,-1.99812575375126,0.045703028303671,0.21954855056084
"gene-CFAP77",28.2150741262199,-1.76429198181654,0.882937985991229,-1.99820600065798,0.0456943312576738,0.21954855056084
"gene-LSP1",691.859470161305,0.623697343128566,0.312113599616409,1.9983023613681,0.0456838896630795,0.21954855056084
"gene-MORC3",1292.05757443343,-0.244343990914041,0.122296569177802,-1.99796276017196,0.0457206976100871,0.219575372503321
"gene-AGTR2",1751.92430403264,-0.93029646457483,0.465652697207891,-1.99783329969524,0.0457347358638627,0.219584746610639
"gene-TULP2",153.65382642835,-0.764864282679642,0.382898927273421,-1.99756183211625,0.0457641846765174,0.219656193238483
"gene-CFAP36",468.224941280104,-0.576824097702297,0.288776881918626,-1.99747325294841,0.0457737972039243,0.219656193238483
"gene-FES",130.789696402636,-0.78787890053713,0.394467876514905,-1.99732081481003,0.0457903436287951,0.219677571441233
"gene-LOC121917250",430.577276677371,-0.599407903434777,0.300153623640007,-1.99700372151323,0.0458247787200625,0.219752507149453
"gene-PHOSPHO2",342.687052452004,-0.516973622337073,0.258881056498685,-1.99695423577545,0.0458301546449404,0.219752507149453
"gene-DOCK3",30.8097827676946,1.50045265487021,0.751421752595997,1.99681823115511,0.0458449323583216,0.219765364402635
"gene-DNLZ",1169.83231107546,-0.597987941985339,0.299517131460168,-1.99650664077245,0.0458788036454116,0.219869718973843
"gene-SMARCE1",2154.97977516608,-0.451485553192578,0.22620538378274,-1.99590984813257,0.0459437365649696,0.220122839111911
"gene-NAT8",38.9406247598039,1.25721856269587,0.629985279930342,1.99563164846468,0.0459740320078981,0.220209916561954
"gene-CBX1",860.320853912344,0.271488049663709,0.136069344634498,1.99521832337009,0.0460190734350051,0.220367560929671
"gene-TSPAN13",691.771206230594,-0.916966364903992,0.4596749090089,-1.99481491578701,0.0460630699503738,0.220520119857284
"gene-LOC121935020",7.98786877931865,3.02160855702339,1.51532885316765,1.994028260405,0.046148966207274,0.220810767077595
"gene-LOC121923027",170.51804723076,0.467891302367829,0.234667798695884,1.9938453633947,0.0461689563613424,0.220810767077595
"gene-LOC121922403",31.4155164050147,1.82078850295772,0.913218886444093,1.99381389279796,0.0461723967485569,0.220810767077595
"gene-DRC1",499.656334209493,-0.594984246067926,0.298368410551702,-1.99412613744117,0.0461382715032408,0.220810767077595
"gene-CEP95",146.682372355445,0.545174153359659,0.273467245530875,1.99356289379859,0.0461998438591845,0.22082577301596
"gene-LOC121937139",2.13714921082045,4.61751338327378,2.31613968347836,1.99362474388386,0.0461930791858828,0.22082577301596
"gene-ZC3H15",3140.93180951214,-0.463103781488085,0.23233816095951,-1.99323167393406,0.0462360842655196,0.220940867684366
"gene-BCAP31",4063.93681672925,-0.69954127305908,0.351013470345871,-1.99291859759623,0.0462703615015998,0.221046523208274
"gene-WDR4",236.723884884265,0.579551956729824,0.290829012991716,1.99275839355935,0.0462879097519378,0.221072225124397
"gene-LOC121934270",90.35853644511,-1.60267123672182,0.804314580053561,-1.99259254583586,0.0463060820968115,0.22108736763964
"gene-LOC121925226",115.280437131124,-2.18269724918711,1.09545254001281,-1.99250736062156,0.0463154183859791,0.22108736763964
"gene-B3GNT7",3.32400451217538,5.25383275231933,2.63743813581927,1.99202122732912,0.0463687288704518,0.22128370531084
"gene-CTDP1",1060.91819358078,-0.495948239932433,0.249091473376742,-1.99102856958226,0.0464777464334188,0.221745718803139
"gene-RPP38",536.916062318892,-0.675212830817541,0.339276275949033,-1.99015633771862,0.0465737163592916,0.22208694982037
"gene-LOC121927295",2.33071035659506,-4.60098441115238,2.31185352772443,-1.990171243972,0.0465720748542906,0.22208694982037
"gene-LOC121917014",197.931836923105,-1.18898781343491,0.597508159336047,-1.98991058926479,0.0466007856670032,0.222099442287018
"gene-EAF1",786.434035185153,-0.841708503629114,0.422979564338865,-1.9899507555282,0.0465963604291383,0.222099442287018
"gene-MAB21L3",196.017129413814,-1.17292180539199,0.589477304396729,-1.98976584279586,0.0466167357544027,0.222117192548122
"gene-ABL1",1151.74435944842,0.549429050170151,0.276170795076966,1.98945384509984,0.0466511314282775,0.222222799105649
"gene-LOC121921075",22.8039186962604,-0.967316214933217,0.486299422915453,-1.98913708170571,0.0466860743367722,0.222272693540482
"gene-TUBGCP4",1370.76432342554,-0.546143568219149,0.274555616493863,-1.98919102509548,0.0466801221600341,0.222272693540482
"gene-SNTN",148.512193929218,-3.01654326680414,1.51663196656661,-1.98897513259797,0.0467039478281762,0.222299534750408
"gene-DENND4A",618.100760814227,0.859122810151849,0.432014952479821,1.98864137738839,0.0467408008398177,0.222416676180673
"gene-C1H1orf198",1769.07454930373,-0.549421166673025,0.276329566834142,-1.98828222751421,0.0467804852441091,0.222547225953122
"gene-LOC121917654",116.514267084093,-0.412743919209484,0.20769721585198,-1.98723857475122,0.046895964993629,0.223034591074429
"gene-DYNC2H1",177.169264333117,0.447342543991807,0.225119398865282,1.98713458834132,0.0469074841752199,0.223034591074429
"gene-LOC121917232",4214.31868527843,-0.82833798461302,0.416881219599218,-1.98698800922087,0.0469237256428413,0.223053439947446
"gene-LOC121920565",164.464671354223,-1.47792836484115,0.743872076441565,-1.98680446765936,0.0469440693463765,0.223091773969387
"gene-PYROXD2",546.825876567204,-0.903121426052024,0.454676556946032,-1.98629423983964,0.0470006618676323,0.223185578884251
"gene-PTCD1",540.940878260859,0.387581770479332,0.195111046736491,1.98646758839228,0.0469814282742435,0.223185578884251
"gene-LOC121916767",2484.25570784397,-1.08153301514946,0.544491262228059,-1.98631840430978,0.0469979803427375,0.223185578884251
"gene-KRAS",779.11446630322,-0.415007634346229,0.208958132484871,-1.98608031863166,0.0470244062615982,0.223239982482549
"gene-FBXO11",3156.28917103495,-0.524370776380676,0.264065419087117,-1.98576087014136,0.047059882544906,0.223350038159836
"gene-TIAL1",1484.78633598029,-0.448310180942414,0.225775039504996,-1.98564988373081,0.0470722133855443,0.223350214883408
"gene-LOC121923143",3.65644220362218,-5.25283809593928,2.64566365935139,-1.98545195923621,0.0470942099886866,0.223396242055994
"gene-LOC121923326",12.1095474126866,-2.09904333087811,1.05729697227769,-1.98529210421952,0.047111982000629,0.223422210646679
"gene-LOC121922646",5.801650300798,-5.92162621708894,2.98319197617585,-1.98499669628364,0.0471448390642303,0.223491146667461
"gene-LOC121921905",268.955471188584,0.461324463673423,0.232412268610331,1.98494023758656,0.0471511209366126,0.223491146667461
"gene-PLEKHA6",698.470241787191,0.628858316517962,0.316989037594058,1.98384878319764,0.04727269995328,0.223950563950767
"gene-POFUT2",1100.1319976324,-0.364892459347961,0.183925427485202,-1.98391524400463,0.0472652892367572,0.223950563950767
"gene-LOC121922407",18.920813341325,-1.57292917434798,0.793386388997385,-1.98255124635515,0.0474175777655859,0.224578350585288
"gene-MRAS",1331.30246475116,-0.570643857316801,0.287852565859385,-1.98241712945355,0.0474325739934171,0.224590827290175
"gene-GEM",63.1472687166889,1.21143331793634,0.611244572116937,1.98191259799781,0.0474890237000197,0.22479952646742
"gene-LOC121937248",772.27775217544,0.579662601705401,0.292554534153745,1.98138307232926,0.0475483306352682,0.224963288832534
"gene-LOC121933131",39.1098869378909,1.67498525003503,0.845361844094488,1.98138260170614,0.0475483833727946,0.224963288832534
"gene-HYPK",2630.06279333392,-0.532257877004341,0.268729115497426,-1.98064834180366,0.0476307236695112,0.225059814727615
"gene-SLC17A8",7.02394580510412,4.38798800876256,2.21538932682824,1.98068481942396,0.0476266302220058,0.225059814727615
"gene-LOC121927916",6206.8474575612,-0.559777703051886,0.282580698525531,-1.98094811844098,0.0475970920897592,0.225059814727615
"gene-LOC121928848",2864.9299235884,-0.446119141128572,0.225206303435165,-1.98093541043804,0.0475985173799818,0.225059814727615
"gene-TMEM231",318.214290913722,-0.518950330242034,0.261987384760603,-1.98082182741828,0.04761125809304,0.225059814727615
"gene-GINM1",12652.0573413518,-0.54054238550112,0.272933902222068,-1.9804882467892,0.0476486927179319,0.225086180265051
"gene-RRP1B",799.642484794797,-0.341474846140489,0.172459877157008,-1.98002487169586,0.0477007340117957,0.225202440048802
"gene-CPS1",5.34463281302999,5.93871196632648,2.99928169617226,1.98004474668237,0.0476985008873382,0.225202440048802
"gene-TNFRSF18",14.9156332775431,3.80695543117477,1.92276492520068,1.97993804717311,0.0477104905189255,0.225202440048802
"gene-ACKR4",94.995009900625,-0.804680312228388,0.406488925166054,-1.97958729601224,0.0477499216476323,0.225330019868619
"gene-SLC10A1",195.067336308271,1.91175022089924,0.965891683492963,1.97925942791614,0.0477868050488721,0.22544551392571
"gene-WDR41",472.841219097028,-0.533608337130753,0.269649614593772,-1.97889523385611,0.047827802995376,0.225539066963094
"gene-HOOK2",2005.72472457127,-0.490538341546974,0.247889019162753,-1.97886273141009,0.0478314632875825,0.225539066963094
"gene-PMM1",826.904373783605,-0.734008684269595,0.37101446896659,-1.97838290866142,0.0478855263563634,0.225676846392324
"gene-PIP4P1",1738.25891532029,0.61608683917133,0.311397896926196,1.97845536290615,0.0478773594288805,0.225676846392324
"gene-HGF",613.518719926403,-1.41462224337527,0.715350697029861,-1.97752270214986,0.0479825769646233,0.225792112338446
"gene-SQOR",1512.49138952548,0.800579526968695,0.40480134111128,1.97770967055323,0.0479614686842554,0.225792112338446
"gene-MLLT6",158.416775112436,0.689711149400919,0.348713310345062,1.97787445715344,0.0479428711457883,0.225792112338446
"gene-SLC25A12",83.8058602926942,-0.951512364693169,0.481168069881817,-1.97750520920242,0.04798455227536,0.225792112338446
"gene-LOC121926829",58.5804289951078,-1.08119514749213,0.546737837920801,-1.9775385431596,0.0479807882503188,0.225792112338446
"gene-USP31",172.569104629054,0.759995997327984,0.384241432692045,1.97791266809348,0.0479385595890197,0.225792112338446
"gene-PPIG",7465.62342188638,-0.7780507125974,0.393483575808865,-1.97733974282916,0.0480032401858661,0.225821560770796
"gene-LOC121917154",287.446113900536,-0.808501812834024,0.408922879120061,-1.97714985909763,0.0480246933489116,0.225863999162057
"gene-RIPK1",370.767989639086,0.644618779017966,0.326094872624285,1.97678293384475,0.0480661715806809,0.226000570724071
"gene-FEZ2",659.260115066377,-0.42578517942569,0.215409428657049,-1.97663204475408,0.0480832372272307,0.226022316673823
"gene-ACER2",365.356758515517,0.435061573508473,0.220185141481319,1.97588979247895,0.0481672605391878,0.226358714297973
"gene-HSPA14",351.214781105598,0.410665025448815,0.207882605492898,1.9754660303353,0.0482152859076124,0.226510811342114
"gene-POLR3E",958.586003876492,0.431222217352571,0.218297893684435,1.97538423332628,0.0482245606710313,0.226510811342114
"gene-KEL",194.440299766254,-0.901945578138442,0.456650343758713,-1.97513390817683,0.0482529537417678,0.226585594101948
"gene-C8H16orf72",3652.32807313561,0.762105079907946,0.385994303495903,1.97439462967628,0.0483368882193602,0.2269188427944
"gene-GAB1",762.461784669572,0.420019464829691,0.212744681427711,1.97428890823958,0.0483489013901983,0.2269188427944
"gene-AP2B1",1173.64635867486,-0.418706321586211,0.212092106832911,-1.97417210776294,0.0483621763926369,0.2269225260076
"gene-ANLN",1453.82066409227,-1.03417584517697,0.523950657822484,-1.97380388732588,0.0484040466668459,0.227060345944554
"gene-CAPN10",260.419175181171,1.31735663248879,0.66748720047172,1.9736058332771,0.0484265799435531,0.227107409502961
"gene-LOC121933143",85.3656722414131,1.052107226132,0.53320482871593,1.97317647828828,0.0484754593611215,0.227192649660053
"gene-AP5B1",96.2416042367687,-0.679340949366959,0.344292104624793,-1.97315285550129,0.0484781498718638,0.227192649660053
"gene-CD40LG",54.5826700230806,2.43851830364202,1.23587131856949,1.97311667242556,0.0484822711763555,0.227192649660053
"gene-SVEP1",125.838730861739,-1.63362499206671,0.828172199330449,-1.97256680843361,0.0485449376991089,0.22720802136627
"gene-LOC121919460",310.300852654633,0.966044325535781,0.489746568819735,1.97253924180398,0.0485480811836119,0.22720802136627
"gene-LOC121915260",69.8971907415013,1.84425318122314,0.934816650932269,1.9728501619905,0.0485126361655174,0.22720802136627
"gene-LOC121923740",108.149335984848,-1.43808405603071,0.729039890004996,-1.97257252414659,0.0485442859449548,0.22720802136627
"gene-LOC121916348",24.6891834269215,0.89624183874564,0.45426031628579,1.97296969736134,0.0484990148733139,0.22720802136627
"gene-EIF1AX",4066.77953379181,-0.314841442935561,0.159625548182053,-1.97237501465921,0.0485668119154341,0.227237146247645
"gene-OSBPL3",346.600247374713,0.753060342829156,0.381835469999986,1.9722115989622,0.0485854561218382,0.227265851395869
"gene-ACP2",3170.4873996271,-0.521826034621048,0.26461679233191,-1.97200650050401,0.0486088644473009,0.227272310028922
"gene-RNF34",1807.61122948871,-0.42955679751132,0.217830167088424,-1.97198029663609,0.0486118558329145,0.227272310028922
"gene-PARD3B",648.875387633944,-1.04191213377246,0.528527633089298,-1.97134845662161,0.048684032347397,0.227551196214949
"gene-FGD6",1248.45273064292,0.521634055965906,0.264684538214391,1.97077645519055,0.048749450944497,0.227739785230039
"gene-VEPH1",6.96829664005407,-3.22363843465464,1.63567155981719,-1.97083480195433,0.0487427745698021,0.227739785230039
"gene-LOC121932813",95.0659022777502,1.6381769880657,0.831377745577417,1.97043641928127,0.0487883751000617,0.227804471554336
"gene-AXIN1",1100.89622463705,-0.3417252737175,0.173419278194344,-1.97051491204192,0.0487793876616253,0.227804471554336
"gene-LOC121935286",118.392586520065,-0.689984722018428,0.350206303489372,-1.97022359433164,0.0488127505988562,0.227859725817066
"gene-CCT2",2769.37178779498,0.256846350119816,0.130379349112041,1.96999257834226,0.04883922114488,0.227866196651305
"gene-INVS",102.394633545165,0.637619661719337,0.323659724864558,1.97003090818965,0.0488348283555362,0.227866196651305
"gene-NHLRC3",373.756309801372,-0.784833194711506,0.398504555139121,-1.96944598145814,0.0489018999425589,0.228100056009348
"gene-OGFOD2",633.269790600624,-0.79853276998378,0.405526712719099,-1.96912495512203,0.0489387438103813,0.228154759442393
"gene-STOX1",98.795356515336,-1.74759191665448,0.887452396429864,-1.96922327742296,0.0489274569848217,0.228154759442393
"gene-DDX6",6280.65038998161,0.350830652412382,0.178193635263469,1.96881696640657,0.048974113261355,0.228202536479174
"gene-FAM133B",1666.00630648484,-0.761994622864856,0.387020572029416,-1.96887369286132,0.048967597178817,0.228202536479174
"gene-LOC121936614",294.145649134813,-0.432493531665121,0.219712914127289,-1.96844838812961,0.0490164690231737,0.228341335695646
"gene-PROSER1",345.468006851192,-0.633772770440241,0.3220016852305,-1.96822811652854,0.049041796560878,0.228342224479249
"gene-OTC",23.5295579458231,-1.63432346413477,0.830318318763361,-1.9683095352742,0.0490324334920796,0.228342224479249
"gene-RBM48",347.408373053004,0.382104408363981,0.19416810625642,1.96790510929416,0.0490789568347444,0.228456696841823
"gene-FILIP1",900.6688432263,0.659414264567391,0.335212391295777,1.96715360675779,0.0491655046822913,0.228800944945663
"gene-LOC121928625",2.11971081707107,4.60396505152713,2.34058618757272,1.96701368057787,0.0491816336132986,0.228817392954266
"gene-HECA",247.836730953013,0.741567251476583,0.377171022360638,1.96612997158494,0.0492835990787566,0.229233084501498
"gene-VMAC",90.0644721982019,1.01042157713984,0.513949983096399,1.96599204275161,0.0492995297866277,0.229248491723433
"gene-LOC121934905",35.127627928659,1.68629531738473,0.857937912028988,1.96552138999979,0.0493539224622023,0.229442697874435
"gene-MPHOSPH9",486.072218411469,-0.536054718240155,0.272779971116237,-1.96515424518368,0.0493963878211227,0.229581369642916
"gene-CYRIB",228.162839598059,-0.670680874503907,0.341325809286741,-1.96492868765304,0.0494224918567009,0.229643946816507
"gene-HOXA7",2.30269236562658,-4.58252547972252,2.33239889576642,-1.96472631162721,0.0494459229187834,0.229694075067363
"gene-IFRD1",4655.91674347321,0.609437789860989,0.310232173056578,1.96445708340457,0.0494771085614573,0.229780191294621
"gene-LOC121935223",352.914773489561,-0.438590473955259,0.223333076060178,-1.96384020536698,0.0495486259115129,0.229896237578299
"gene-HTR6",7.00543709931266,3.30306052432853,1.68199165422739,1.96377937787436,0.0495556826012586,0.229896237578299
"gene-EIF6",3762.9323301635,-0.47675388204738,0.242749438281824,-1.96397522244267,0.0495329653874949,0.229896237578299
"gene-ACACB",1807.50447586658,0.55746914871275,0.283833714004789,1.96406952805946,0.0495220294164253,0.229896237578299
"gene-LOC121925489",626.403102893893,-1.24471223557553,0.633862005091966,-1.96369592368128,0.0495653656205525,0.229896237578299
"gene-DCC",30.1511422602662,2.52130697056177,1.28417723805782,1.96336369765825,0.0496039288621029,0.230016380695938
