"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC116523786",3.99886129984417,0.978244653291911,0.547390054215757,1.78710710170545,0.0739201799031367,0.280764167565901
"gene-NUMBL",45.9764521091953,0.408392854805614,0.228573185440269,1.78670500662177,0.0739851794712951,0.28094647884711
"gene-LOC116511003",3504.25447880181,-0.186341492475808,0.104322013098354,-1.7862145000991,0.0740645341986386,0.281183205184172
"gene-TENT4A",2173.162128843,0.257923172511781,0.144442111818366,1.78565079992819,0.074155816184355,0.28146509376726
"gene-UEVLD",399.217799425642,0.23975306346149,0.13429614300636,1.78525650919205,0.0742197197289858,0.28164295941245
"gene-MTMR4",6353.38970527359,0.240066103095171,0.134486053577541,1.78506318468744,0.0742510686848025,0.281697236245419
"gene-GNA13",2002.05365133706,0.252779513069636,0.141644542226424,1.78460468081826,0.0743254616447635,0.281785404712402
"gene-NECTIN3",4051.61281962227,-0.202310489153462,0.113360457990801,-1.78466541807621,0.0743156034325775,0.281785404712402
"gene-VPS29",1569.34967977704,-0.247787325909115,0.13884666787879,-1.78461125279167,0.0743243949018467,0.281785404712402
"gene-LOC116523547",9.62351076367565,0.661242455788177,0.370661716436566,1.78395131319514,0.0744315767758959,0.282001719945984
"gene-DENND4A",1010.56640951424,-0.615157971147191,0.344831439363112,-1.78393818232862,0.0744337106622522,0.282001719945984
"gene-IGFBP3",651.889383033622,0.527850738661101,0.295865061223646,1.78409284448121,0.0744085798153764,0.282001719945984
"gene-LOC116502680",808.87110183695,-0.217804305077229,0.122148975763701,-1.78310381823073,0.0745694050226581,0.282451062893525
"gene-LOC116522702",402.209117100851,0.612553629717278,0.343644088276812,1.78252340317827,0.0746639182643093,0.282732299437519
"gene-ENDOU",407.318133878257,-1.02626764743666,0.575766325976726,-1.78243777229539,0.0746778704492783,0.282732299437519
"gene-PLPBP",2581.43764629667,-0.181839519041097,0.102029380935301,-1.78222701514189,0.074712219033786,0.282732798660945
"gene-GRASP",105.216915432827,0.56647975750257,0.317839531183066,1.78228225857877,0.074703214372211,0.282732798660945
"gene-COQ6",2466.0141039494,0.188500025649846,0.105784360145422,1.78192717137689,0.0747611089336318,0.28285304172097
"gene-SDHAF4",415.383067404343,-0.329268023820145,0.184824354794947,-1.78151858928684,0.0748277708152973,0.283040453305929
"gene-ZNF503",62.0776339713135,-0.593431471135146,0.333185337533294,-1.78108519278957,0.074898534324276,0.283204129004742
"gene-ADGRB3",29.0272335999614,-0.584992669379256,0.328454982272952,-1.78104367706962,0.0749053157376091,0.283204129004742
"gene-KLHDC2",1057.20408184236,-0.198180008659243,0.111293482257248,-1.78069734758736,0.0749619067029877,0.283353263992126
"gene-PCYOX1",3562.35907095108,-0.0979267987959799,0.0550199703412939,-1.7798409957063,0.0751019863151876,0.283817842635443
"gene-LOC116511624",385.832870356904,0.386570084503653,0.217213717981022,1.77967620137798,0.0751289674123748,0.283854896080683
"gene-IGFBP1",17036.8368780081,0.535376469389807,0.300863870975653,1.77946413989046,0.0751636990119581,0.283921209113513
"gene-ALYREF",3536.56926293508,-0.234532620931435,0.131883787932882,-1.77832790980187,0.0753500150482573,0.284494939156386
"gene-LOC116515910",676.499481922492,-0.531443211429,0.298827802572355,-1.77842626038895,0.0753338728858191,0.284494939156386
"gene-CDC37L1",1419.87439331742,-0.172726899268126,0.0971541170482994,-1.77786494814478,0.075426038315997,0.284716927640513
"gene-MFAP5",437.134324326497,-0.370442591284909,0.208472631994855,-1.77693631888358,0.0755787179460884,0.285207434735124
"gene-PLCD1",2880.7634456446,0.559862158342236,0.315102882051326,1.77675987822619,0.0756077557530302,0.285207434735124
"gene-BTLA",616.711416078727,0.515769020369274,0.290274099918154,1.77683444893878,0.07559548213105,0.285207434735124
"gene-RAMP2",1705.72376161001,0.308128287976699,0.173476824220806,1.77619281054226,0.0757011428552443,0.285405698718022
"gene-CISD3",1763.43443685876,0.395050216414935,0.222422384914566,1.77612615999363,0.0757121253285614,0.285405698718022
"gene-RHOJ",108.180444614977,0.418289301698104,0.23549105215389,1.77624286728635,0.0756928955130876,0.285405698718022
"gene-LOC116513662",161.254325123556,-0.547240716596363,0.308213352929693,-1.7755256590755,0.07581113267162,0.28558385812002
"gene-ADAMTS1",961.606289393025,0.564961363268343,0.318212738664352,1.77542032301937,0.0758285107969653,0.28558385812002
"gene-LOC116515218",110.894466075895,0.604390698281611,0.340413665063518,1.77545956672697,0.0758220360711357,0.28558385812002
"gene-RAD50",1373.07573305936,-0.401752749331159,0.226274987848659,-1.775506666251,0.0758142658284721,0.28558385812002
"gene-VPS72",360.328455695456,-0.267391115539492,0.150627474032825,-1.77518156801342,0.0758679121389157,0.285642361356818
"gene-LOC116523454",345.116758536044,0.35237646289322,0.198520603457421,1.7750120478996,0.0758958979013548,0.285642361356818
"gene-EPPK1",4294.1658928168,0.507649210793113,0.285991406311283,1.77505057701129,0.0758895364619654,0.285642361356818
"gene-KIF22",95.5476758404547,-1.44603150949254,0.815121664162984,-1.77400696493255,0.0760619982498942,0.286109913914299
"gene-POU2F1",674.403016739491,-0.333338894187614,0.187908129650679,-1.77394610231761,0.0760720659409072,0.286109913914299
"gene-BOK",568.444381383807,0.322745986210287,0.181932253491135,1.77398993315945,0.0760648154795319,0.286109913914299
"gene-LOC116510237",2741.96083812476,-0.247385442356354,0.139507570659414,-1.773276111017,0.0761829655352822,0.286250733829736
"gene-LOC116520568",1082.20196525954,0.361280181461037,0.20374512063299,1.77319672902409,0.0761961138882372,0.286250733829736
"gene-DPYSL3",1190.28168158699,0.344608009797359,0.194342002181934,1.77320396995166,0.0761949144680976,0.286250733829736
"gene-LOC116502570",45.5827921099317,1.28205602169747,0.722952710033052,1.77336083523202,0.0761689343707046,0.286250733829736
"gene-CPT2",2188.49434485872,-0.239876917089504,0.135267362123576,-1.77335399555112,0.0761700670110142,0.286250733829736
"gene-VRK3",988.062278495258,-0.167959395079857,0.0947294132722182,-1.77304375988482,0.0762214559908049,0.286280859478191
"gene-LOC116514128",4.36444852987708,-4.68583024613913,2.64394017310828,-1.77229057366693,0.0763463351763712,0.286619612704387
"gene-LOC116519576",757.008585386694,0.339325707403511,0.191461058393847,1.77229620608018,0.0763454006965933,0.286619612704387
"gene-POLL",290.399909736351,0.265046958121811,0.149566318514169,1.77210324326263,0.0763774206814224,0.286671191047283
"gene-ZC3H6",1188.58352517788,0.327495535092481,0.184843451697164,1.77174539906898,0.0764368298422511,0.286829030420763
"gene-PDP2",2793.05878327402,0.289200411944194,0.163296799979081,1.77101089538339,0.0765588899290955,0.287221842217533
"gene-MYO9B",3366.34347281455,0.19530362798579,0.110289520953163,1.77082669593543,0.0765895251723583,0.287227825996224
"gene-LOC116509435",44.6194780532829,1.18091848930068,0.666887067635887,1.77079230743975,0.0765952456229794,0.287227825996224
"gene-FOXP1",3692.96759501857,0.255014661630001,0.144046103463707,1.77036834387021,0.076665799656501,0.287361988007107
"gene-SNU13",2023.61521996342,-0.318907729646557,0.18012614090147,-1.77046889502286,0.0766490616129795,0.287361988007107
"gene-PSMD13",1035.94065411536,-0.27330758287749,0.154441760976721,-1.76964819067743,0.0767857656142941,0.287746386063906
"gene-WWC3",1649.82790022255,0.230405763485992,0.130206776837367,1.76953741642631,0.0768042323983141,0.287750338838027
"gene-ALDH3A2",9976.4570860602,-0.385443367848068,0.217854884003927,-1.76926659051225,0.0768493960754163,0.287854288200891
"gene-LOC116510953",117.780415964211,0.405986495796607,0.229486964429639,1.76910482390856,0.0768763830464381,0.287890121510409
"gene-MRPS27",1438.08733421134,-0.350498444602733,0.198168885577485,-1.76868555112142,0.0769463648544073,0.288086911097402
"gene-WDR81",1771.82581359647,-0.209417185470205,0.118420101623904,-1.76842599016934,0.0769897148002626,0.288183924527552
"gene-LOC116511986",153.185222553151,0.33068744209715,0.187066674774155,1.76775175213003,0.0771024140520558,0.288316900665336
"gene-C2H5orf15",3362.84041262356,-0.17075172874916,0.0965953674246189,-1.76770101198084,0.0771109007319331,0.288316900665336
"gene-LOC116505553",1697.45915543167,1.20274468801541,0.680275335707138,1.76802630476845,0.0770565062147791,0.288316900665336
"gene-DPH3",228.034923692563,0.405384438616566,0.229329840966694,1.76769162228408,0.0771124713143403,0.288316900665336
"gene-CRCP",751.611647910836,0.280206764128884,0.158497674075367,1.76789196285393,0.0770789666887185,0.288316900665336
"gene-ANGPTL5",329.130268277323,-0.576557840716306,0.326205792167714,-1.76746659489074,0.0771501186747171,0.288392413756701
"gene-CPLX2",150.462584729097,-0.487767023211662,0.276005779702461,-1.76723481565308,0.0771889112841997,0.288472172745971
"gene-LOC116511937",119.317248338187,-0.401795354841324,0.227383006445319,-1.7670421423421,0.0772211708790632,0.288527485857427
"gene-GSK3A",1033.20680934072,-0.1449117489836,0.0820166091503266,-1.76685857273122,0.0772519164458317,0.288577118260356
"gene-TSGA10IP",374.339528687124,-0.478502323608091,0.270837311608848,-1.76675185839667,0.0772697943189068,0.288578671393052
"gene-BTBD1",1429.77069851697,-0.189155356206965,0.107071971191456,-1.76661879016624,0.0772920919877956,0.288596726658452
"gene-LOC116519644",162.882204756927,0.316287696990879,0.179063942988869,1.7663393964833,0.077338925840877,0.288661255270615
"gene-NEK6",1894.71240443708,-0.186835033329285,0.105777196175528,-1.76630729575446,0.0773443082620285,0.288661255270615
"gene-LOC116508129",5.20800271044571,1.60627605455788,0.909814514510816,1.7654983833947,0.077480041688849,0.289037284187341
"gene-LSP1",301.060312018762,-0.488793401313375,0.276851006773285,-1.76554677192722,0.0774719167636999,0.289037284187341
"gene-ADAMTS9",222.589742542106,-0.454616036950435,0.25755222983471,-1.76514114143836,0.0775400477170904,0.289195853886851
"gene-APOOL",2613.65716142527,-0.203720564874115,0.115441973771971,-1.76470098541903,0.077614032892277,0.289406477341555
"gene-LOC116522882",623.436736977337,0.310422078078513,0.175950043499997,1.76426258217161,0.0776877805934824,0.289616120480011
"gene-FAM83H",2242.89934241353,0.269367425285782,0.152706579579253,1.76395428427485,0.0777396762909579,0.289744224263502
"gene-RALBP1",3069.91327705677,0.229422297149713,0.13010197282013,1.76340367618326,0.0778324302318433,0.290024519055567
"gene-LOC116513306",21.4034104649881,-0.696448043816422,0.395096073890408,-1.7627308643153,0.0779458926126754,0.29038183528338
"gene-LOC116504854",448.486552028661,-0.561767655792179,0.318712678727907,-1.76261471000899,0.0779654943951604,0.290389398326441
"gene-CCDC80",217.496390423046,-0.379871441029929,0.215543757686696,-1.76238664996316,0.0780039926642518,0.290467323742547
"gene-DNMT3A",1285.81992637745,-0.286816932082607,0.162771580271723,-1.76208237091394,0.0780553813808043,0.290518761425492
"gene-SPATS2",2450.00473020239,-0.423546840166747,0.240393657344882,-1.76188858243919,0.0780881240622073,0.290518761425492
"gene-LOC116502501",126.191498679277,-0.696609546818235,0.395369773259184,-1.76191907913399,0.0780829705709272,0.290518761425492
"gene-RIBC2",5.54302662925366,-1.55612318205827,0.883210391687138,-1.76189410439988,0.078087190911827,0.290518761425492
"gene-EXOC2",1166.51408811455,0.181348776340385,0.102965798612693,1.76125255943024,0.0781956656875264,0.290853380857993
"gene-RLF",1065.10954215443,0.335383839755664,0.19045400343155,1.76097028002986,0.0782434333694247,0.290912154072716
"gene-HSPG2",2257.07048562175,-0.364579994686261,0.207035838050117,-1.76095113831455,0.0782466734148143,0.290912154072716
"gene-LOC116509166",363.890381670106,0.740978990743921,0.420968788529647,1.76017560193002,0.0783780373902475,0.2913350080772
"gene-LOC116520602",15.6512669066867,1.72347432159378,0.979256002230929,1.75998341359908,0.0784106188854481,0.291390575151994
"gene-NXF1",2866.79296432194,0.157154116185667,0.0893000201412101,1.75984412923043,0.0784342385136208,0.291412820520705
"gene-GMPR2",236.363307568775,-0.232756051063717,0.132272063873429,-1.75967656546465,0.0784626613914934,0.291440197211116
"gene-ELP2",580.104147723272,-0.182472998167313,0.103701834199227,-1.75959277457672,0.0784768775014805,0.291440197211116
"gene-COQ10B",792.179464787279,0.355165126799941,0.201911815625253,1.75901110938017,0.0785756216388799,0.291741344238178
"gene-IFRD1",2700.90478754711,0.338696573323622,0.192637769338104,1.75820439827231,0.0787127371489166,0.292184792031221
"gene-LOC116520699",16127.7441403135,0.399323796348259,0.227148068108817,1.75798896144237,0.0787493875516755,0.29225519395441
"gene-AGBL4",23.7985093192545,-0.970311481997685,0.552105325361107,-1.75747531752759,0.078836825360626,0.292307495511867
"gene-SIRT5",1620.99426695253,0.170822686718926,0.0972074698527602,1.75729999945138,0.0788666879009023,0.292307495511867
"gene-TFB1M",558.178592477161,0.242976809459623,0.138256206600632,1.75743871059249,0.0788430599877614,0.292307495511867
"gene-FAM107A",213.559671573728,0.821157962040746,0.467269351080366,1.75735463955032,0.0788573798750808,0.292307495511867
"gene-GTF2I",2959.29158158865,0.143765833577924,0.081811435356665,1.75728286578964,0.0788696068308976,0.292307495511867
"gene-INPP5A",2804.39623272763,-0.201973699380595,0.114933268876299,-1.75731275509075,0.0788645148779306,0.292307495511867
"gene-CTSC",7329.80743037129,-0.300998311033067,0.171318070146135,-1.75695599872398,0.0789253094890395,0.292442965754571
"gene-E2F4",172.133152529886,0.234866974875735,0.133685596752596,1.75686072831308,0.0789415509034939,0.292442965754571
"gene-DGKK",506.512986000211,-0.539437133741715,0.307067375896452,-1.7567386706806,0.0789623628960791,0.292454506772883
"gene-JTB",1509.09189251532,-0.16044011511953,0.0913455533129706,-1.75640859681287,0.0790186659998327,0.292549114057295
"gene-NUDT1",371.454246374601,-0.297463542006112,0.169361590149878,-1.75638137161366,0.0790233114578098,0.292549114057295
"gene-TTC9C",465.601232325505,-0.223073413027432,0.127035111856014,-1.7559980840594,0.0790887357076177,0.292660198455909
"gene-RPA1",2330.71352996522,-0.339804694938695,0.19350986190922,-1.75600711811838,0.0790871931561457,0.292660198455909
"gene-C10H3orf80",18.5408906470531,-1.22880649225042,0.700112158406432,-1.75515662382922,0.0792325210540723,0.293126627029236
"gene-LOC116515009",4.83627112356369,4.09181752521687,2.33214255176661,1.754531480984,0.0793394805299972,0.293456637251283
"gene-CKS1B",3600.878230243,-0.327356851552091,0.186628794185713,-1.75405329590428,0.0794213753408008,0.293543890188972
"gene-CTNND2",349.824361493066,0.616502410127416,0.351487926010828,1.75397891223274,0.0794341205933126,0.293543890188972
"gene-TC2N",190.065865845273,-1.09098730267839,0.621989301200157,-1.75402904933137,0.0794255296813941,0.293543890188972
"gene-LOC116506055",209.532734068848,-0.324602065549046,0.185054529379099,-1.75408873610476,0.0794153034329391,0.293543890188972
"gene-LOC116523601",625.077218268223,-0.398767629147316,0.227408384487828,-1.75353090012677,0.079510920297126,0.293762009575297
"gene-MRPS28",351.902880120999,-0.31446901792469,0.179373808101357,-1.75314903136246,0.0795764291402377,0.293873244998018
"gene-PP2D1",6.44167529120577,1.50084230105875,0.856084160717851,1.75314807810513,0.0795765927245632,0.293873244998018
"gene-LOC116507011",7.36695782791861,-1.2630962195567,0.720546972862805,-1.75296860180856,0.0796073967391486,0.293921322276847
"gene-APLNR",174.594955294855,-0.796711361839362,0.454565372130806,-1.75268819554979,0.0796555430458995,0.294032017668318
"gene-WDR19",928.939391016289,-0.247709660493948,0.141339455183448,-1.75258677891774,0.0796729623090117,0.294032017668318
"gene-DKK4",29.1902234411799,-0.552748286218169,0.315469062071565,-1.7521473661743,0.0797484713688556,0.294244973842757
"gene-LOC116509893",104.333550822151,0.347019103718755,0.198075816786193,1.75195089107387,0.0797822526313283,0.294254135990323
"gene-PISD",1363.51493051116,-0.471447313694104,0.269102327666623,-1.75192581120352,0.0797865656161585,0.294254135990323
"gene-MCM8",96.4868665035226,-0.769280165027732,0.439170543653118,-1.7516661263952,0.079831234748657,0.294295700934308
"gene-SFTPB",897.009484175657,-0.266167425633611,0.151952121353499,-1.75165323960436,0.0798334519719536,0.294295700934308
"gene-RNF17",72.3082969349311,-3.03780994248753,1.73473868469064,-1.75116285195962,0.0799178623018896,0.294388452773678
"gene-ATOX1",2936.54676968024,0.324966517720464,0.185581628272919,1.75107051675698,0.0799337640538508,0.294388452773678
"gene-TRIP12",7274.76653168131,0.175572892328272,0.100268759534757,1.75102288233067,0.0799419685483779,0.294388452773678
"gene-LOC116514938",438.931396709754,0.199526308536395,0.113948640398246,1.75101965095028,0.0799425251421176,0.294388452773678
"gene-HMG20B",399.478622588661,0.238529766957423,0.136225681047993,1.75098971884301,0.0799476809904556,0.294388452773678
"gene-CSTF2",1092.31860195732,-0.135316956821201,0.0773049639815536,-1.75043037150227,0.0800440790897177,0.29461212717966
"gene-LOC116507642",74.1725826795106,0.344522918469948,0.196818623370322,1.7504589381347,0.0800391536195233,0.29461212717966
"gene-PBLD",3523.34464438227,-0.14372182679448,0.0821161315004914,-1.75022646790929,0.0800792433826083,0.294675924324423
"gene-TBC1D15",4309.28552574172,-0.202201634241823,0.115555459424947,-1.74982329046212,0.0801488104929473,0.294800632585455
"gene-LOC116506705",74.153959652832,-0.485714731479317,0.277572049758742,-1.74986902284105,0.0801409170341262,0.294800632585455
"gene-LRIG1",339.237889513196,0.374679025476245,0.214142436915359,1.74967199810255,0.080174928222082,0.294831077836699
"gene-SHLD3",65.1340338275486,0.39724495452723,0.227123978643777,1.74902252461099,0.0802871259547387,0.295046707477877
"gene-GRPEL2",992.769404640627,-0.23741328875959,0.135725699290826,-1.74921396611022,0.080254040835638,0.295046707477877
"gene-COL16A1",557.046458545738,-0.359227876667024,0.205377445210008,-1.7491106499046,0.0802718946736794,0.295046707477877
"gene-LOC116507644",7.66258447592609,0.717219647722752,0.410112529511098,1.74883622448152,0.0803193331745233,0.295099444206797
"gene-ZBTB22",287.866315674662,-0.251446583945018,0.143804884089181,-1.74852603607734,0.0803729812542684,0.295230915360756
"gene-SCUBE2",285.977380256099,-0.651195449497321,0.3725221719208,-1.74807165474104,0.0804516205116004,0.295388464913288
"gene-MGST1",22445.9115725216,0.47423813193652,0.27128429836937,1.74812230116915,0.0804428520985979,0.295388464913288
"gene-LOC116522273",9.62616469864354,-1.23757011228825,0.708161327542152,-1.74758217394269,0.0805364043076965,0.295634077651931
"gene-ARPC2",5170.65051221867,-0.12183616672551,0.0697332388201947,-1.7471749310205,0.080606998835138,0.295827506717631
"gene-LOC116511820",91.3613107154841,-0.702436894291246,0.402087239562832,-1.7469763403956,0.0806414422406396,0.295888204811015
"gene-IL17RA",987.044297755718,-0.22615750913077,0.129468694332748,-1.74681231085502,0.0806699004107679,0.295926919908624
"gene-GPR65",11.2943763859498,-0.830904205998225,0.475724552372003,-1.74660778354883,0.0807053961316107,0.295991428422325
"gene-DGCR8",1819.62803345714,-0.208548274546893,0.119429633458891,-1.74620208156862,0.0807758432559017,0.29608487494073
"gene-PPM1B",4191.72190961554,0.142580115890287,0.0816446945736745,1.74634881831331,0.0807503577522954,0.29608487494073
"gene-FGFR1OP2",8649.04350051479,-0.184450758381972,0.105632732894913,-1.74615153207738,0.0807846242955194,0.29608487494073
"gene-CCND3",973.792916671445,0.346022262735312,0.19821439233668,1.74569696305185,0.0808636230984288,0.296308699628522
"gene-PLEKHF2",2177.91543650022,0.308565669809237,0.176936556749202,1.74393395846745,0.0811706063524078,0.297295923922592
"gene-TNKS2",9596.57249725071,0.241461922674457,0.138465647522325,1.7438399126074,0.0811870086326187,0.297295923922592
"gene-MYLPF",63.6523638484305,0.653016868826578,0.374455283504356,1.74391148314237,0.081174525967522,0.297295923922592
"gene-MBLAC1",261.010629788637,-0.328349236335545,0.188344792680018,-1.74334119708519,0.081274033202779,0.29748276250479
"gene-LOC116503509",45.694616347093,-0.381257148941389,0.218683241528027,-1.74342188398797,0.0812599484152423,0.29748276250479
"gene-SWSAP1",195.594520801391,-0.28120732956018,0.161314066299078,-1.74322882072057,0.0812936530363903,0.297488686908633
"gene-RAB12",2148.08059575683,-0.241560511349968,0.1386053439714,-1.74279363571877,0.0813696684267668,0.297635046573871
"gene-MYH10",15349.0131305674,0.386588210584802,0.221819734445479,1.74280350461704,0.0813679439504126,0.297635046573871
"gene-LOC116502452",251.859766546141,0.313664941698421,0.179994717795836,1.7426341480432,0.0813975411749871,0.297671114285868
"gene-TEX2",1910.30636269405,-0.16291214466524,0.0935596634393694,-1.7412647574434,0.0816371807348488,0.298354614313523
"gene-NHSL1",1812.52778741289,0.23354471800494,0.1341104509913,1.74143563218716,0.0816072469073663,0.298354614313523
"gene-MSTO1",691.084671636063,-0.309946891529966,0.178001843739932,-1.74125663542458,0.0816386037713755,0.298354614313523
"gene-LOC116510139",238.409999388583,-0.422087717296888,0.242435508995383,-1.74103092012369,0.0816781587789026,0.298433175321721
"gene-MTBP",39.226081411674,-1.37479905412569,0.789735576733033,-1.7408346472283,0.0817125668508416,0.298492900039126
"gene-SRGN",79.3187504030889,-0.618870551261328,0.355530919468595,-1.74069403636213,0.0817372241917775,0.298516987180843
"gene-PDCD5",4121.38894583036,-0.206656124662683,0.118743846416791,-1.74035228686563,0.0817971781090386,0.29866994375386
"gene-LOC116522047",140.159664182464,-0.356322935431785,0.204767926163716,-1.74013060593727,0.0818360871871548,0.298746007699342
"gene-BUD23",555.590652961006,-0.268064714291725,0.154081668136784,-1.73975734773169,0.0819016347846585,0.29891926158376
"gene-PACC1",115.563310455848,0.403656932608572,0.232164552099043,1.73866737604443,0.0820932876854551,0.299552588273312
"gene-FLRT2",214.621417260811,-0.562948806185485,0.32382179825087,-1.73845247363292,0.0821311174937177,0.299624469691209
"gene-LOC116504740",2992.89545544191,0.133429463631238,0.0767614264487064,1.73823585366015,0.0821692639542721,0.299631345125397
"gene-C17H1orf56",12.1617185056854,0.858225766742532,0.493706897104725,1.73833051913084,0.0821525917361959,0.299631345125397
"gene-ANAPC15",178.437020625927,-0.240690015839944,0.138478200614824,-1.73810762106464,0.0821918522960314,0.299647595641786
"gene-ITPR3",742.105361029859,0.279161712581861,0.160749620670241,1.73662439399797,0.0824534908414995,0.30053515431112
"gene-GLUL",22686.933971719,-0.588704949909769,0.339075077115423,-1.73620826077221,0.082527017150968,0.300670521480797
"gene-GALM",756.693742529064,-0.238422432226883,0.137316788259549,-1.73629484965982,0.0825117134390912,0.300670521480797
"gene-BRD3OS",106.748825560661,-0.31113428511024,0.17922884335195,-1.73596101660528,0.0825707277273186,0.30076346626001
"gene-FBL",1789.86952496984,-0.272152908880679,0.156788386907717,-1.73579762027186,0.082599625048218,0.300802424756908
"gene-CRABP2",4.87218548000064,-2.17967448887819,1.25613886671526,-1.73521777459042,0.0827022393373434,0.301109761464846
"gene-LOC116512115",92.4804871372129,-0.598722531607938,0.34513485928115,-1.73474952039027,0.0827851808629184,0.301345352189557
"gene-LOC116507451",1016.88994874458,-1.40636610561502,0.810760870518048,-1.73462503773326,0.0828072417246389,0.301359276974539
"gene-LOC116507598",761.382655590722,-0.604196416460442,0.348364625941473,-1.73437935848845,0.0828507950700055,0.301451395712662
"gene-CDR2",1628.85559056449,-1.09572777887533,0.631852050863813,-1.73415244498668,0.0828910381650751,0.301465074101239
"gene-DTX3",357.67121447534,-0.217466646988821,0.125397852656715,-1.73421348437402,0.0828802112765316,0.301465074101239
"gene-TEAD1",344.127753178954,0.325763535821054,0.187974363932033,1.73302108333689,0.0830919215180131,0.302062713375865
"gene-CHAMP1",1615.67222425943,0.180048865644766,0.103890334621703,1.7330665677455,0.0830838377524724,0.302062713375865
"gene-ANOS1",75.695692856923,1.11386522470276,0.642881391815885,1.73261388318697,0.0831643199961856,0.302192953442604
"gene-LOC116512882",44742.03233703,0.459769363844094,0.265356135558015,1.73265020941479,0.0831578592698112,0.302192953442604
"gene-FAM102B",236.545350442462,-0.496256729882158,0.28651471772968,-1.73204620626283,0.0832653358470377,0.302455965073832
"gene-LOC116515889",28.3321462240897,-0.723773844842108,0.4178829336024,-1.73200144500457,0.0832733051607126,0.302455965073832
"gene-DDX11",15.141579111919,-3.29076976673724,1.90028272240538,-1.73172640467508,0.0833222870227071,0.302567373178918
"gene-LOC116508886",24672.9421802031,0.449172594087223,0.259579697949869,1.73038414650582,0.0835616643995328,0.303177481217213
"gene-P2RY1",87.222036664502,0.417109921751488,0.241027899530882,1.73054622540925,0.0835327298303872,0.303177481217213
"gene-WWTR1",2448.63235278792,0.225638745290705,0.130398917525057,1.73037284030634,0.0835636831020455,0.303177481217213
"gene-JCAD",93.3261615704797,0.391153692803035,0.2260122581804,1.73067468088753,0.0835098035297673,0.303177481217213
"gene-LOC116512617",13.4463757690096,0.880506171139191,0.508906159291623,1.73019358296787,0.0835956944694865,0.303227051537035
"gene-AGFG2",22062.0563659444,-0.202820498290813,0.117238080968407,-1.72998821385919,0.0836323810224173,0.30329355470188
"gene-RAB43",1753.71604869459,0.306476949232844,0.177177100845675,1.72977742479144,0.0836700493385904,0.303363588277654
"gene-LOC116510210",3.85842403389558,-2.1498574568342,1.24318147204748,-1.72931909393199,0.0837520011491079,0.303591480258778
"gene-PPP1R37",747.695072054207,0.265692891230942,0.153656212592763,1.72913861891879,0.0837842887979496,0.303591480258778
"gene-LOC116513140",280.102875533138,-0.646612562055015,0.373955183846276,-1.72911779268401,0.083788015337062,0.303591480258778
"gene-STXBP2",1573.10695497209,-0.195590663609466,0.113124338792281,-1.72898834766769,0.0838111805704897,0.303608849212607
"gene-LOC116505773",1961.08773005675,-0.606601893677796,0.35101793412178,-1.72812222599243,0.0839663135095945,0.304104163282831
"gene-EFNA2",10.920549903446,1.39060693879004,0.80481606183523,1.7278568417472,0.0840138935567715,0.304143177419322
"gene-CCDC191",80.2136588457167,-0.312520466720926,0.18087142438345,-1.72785981968262,0.0840133595294671,0.304143177419322
"gene-PPHLN1",2095.53462339155,-0.31755641770457,0.183823823837452,-1.72750414541138,0.0840771613346905,0.304305555895115
"gene-LOC116502481",477.965080933424,0.227264021952021,0.131627674632559,1.72656717203607,0.0842454258948542,0.304823757176155
"gene-LOC116506138",486.275963141807,-0.239247645108581,0.138580113597258,-1.72642119347574,0.0842716656945747,0.304823757176155
"gene-RET",29.4450360099762,0.925091912671777,0.535882455638512,1.72629632289327,0.0842941165614805,0.304823757176155
"gene-S1PR3",17.9508382584139,-0.616150915021889,0.356905241007365,-1.72637116026316,0.0842806607389809,0.304823757176155
"gene-NDC80",79.8678146465312,-1.96090589635303,1.13696687361513,-1.72468164364199,0.0845848609108023,0.30549703242109
"gene-ORC6",29.2809137316355,-2.42596457632515,1.40664461357569,-1.72464640529091,0.0845912150767825,0.30549703242109
"gene-LOC116513444",80.5204709202638,-0.407591852906737,0.236289645248821,-1.72496705252373,0.0845334103190832,0.30549703242109
"gene-LOC116505061",4.88332056954603,-1.73338211886323,1.00504708782137,-1.72467751995648,0.0845856044722452,0.30549703242109
"gene-NGDN",610.048535680114,-0.361510481553221,0.209601275276145,-1.7247532538957,0.0845719493669863,0.30549703242109
"gene-TUBB4B",2381.33125005373,0.542630607759794,0.314581117988248,1.72493063547465,0.0845399738022769,0.30549703242109
"gene-AGXT2",5692.62859724609,0.938126525256511,0.543997480917402,1.72450527468334,0.0846166675646042,0.30552218662282
"gene-VEZF1",7134.71458341209,-0.17599363286645,0.10207398525939,-1.72417714875359,0.0846758680544261,0.305669155846974
"gene-DDX5",4098.77548725163,-0.483717954739248,0.28059377077507,-1.72390838685798,0.0847243830414918,0.305777495991197
"gene-LURAP1",542.667972648335,0.592296176879884,0.343688884816483,1.72334981736796,0.0848252839635358,0.306074812834365
"gene-RAMAC",1498.05962507244,-0.413632358949289,0.240042808174242,-1.72316080658847,0.0848594491867934,0.306131250220683
"gene-DPY19L3",9852.92301434769,-0.235898036263792,0.13691453104631,-1.72295836286363,0.0848960548671867,0.306196465022944
"gene-LOC116507817",639.57689399524,0.316651851695907,0.183808284680657,1.72272894144053,0.0849375540657229,0.306212482218616
